publication_id,budget_code,publisher,regulation,supplier,supplier_id,start_date,end_date,claim_date,last_update_date,contact,contact_email,description,volume,reason,decision,url,subjects,source_currency,page_title,entity_id,entity_kind
579175,,משרד האוצר,התקשרות דחופה למניעת נזק של ממש,"או.פי.אס.אי (שינוע בינלאומי) בע""מ",511919896,2016-04-10,2016-05-31,,2016-04-10,,,"התקשרות עם חברת ""OPSI(International Handing)Ltd."" לצורך הפצת מחברות ונוסחאונים בגרויות קיץ 2016",81900,"הנימוקים מופיעים בפרוטוקול המצ""ב",דיווח תקין ומאושר,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579175,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d0\u05d7\u05e1\u05d5\u05df \u05d5\u05d2\u05e0\u05d9\u05d6\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05e1\u05e2\u05d5\u05ea', u'\u05d4\u05d5\u05d1\u05dc\u05ea \u05d3\u05d5\u05d0\u05e8 \u05d5\u05d7\u05d1\u05d9\u05dc\u05d5\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05e1\u05e2\u05d5\u05ea, \u05d0\u05d7\u05e1\u05d5\u05df \u05d5\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d3\u05d5\u05d0\u05e8', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4']",שקל,דיווח פטור משרדי,511919896,company
579115,,משרד האוצר,"התקשרות ששוויה אינה עולה על 50,000 ש""ח",אופיר טורס בעמ,520043829,2016-04-04,2016-07-03,,2016-04-06,,,"בקשה להתקשרות עם עיתון ""כלכליסט"" וחברת ""אופיר טורס"" לשם השתתפות מנכ""ל משרד האוצר בכנס בסן פרנסיסקו.",25000,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579115,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e1\u05d5\u05db\u05e0\u05d9 \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05dc\u05d5\u05df \u05d5\u05db\u05e0\u05e1\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e1\u05d5\u05db\u05e0\u05d9 \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05dc\u05d5\u05df \u05d5\u05db\u05e0\u05e1\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e1\u05d5\u05db\u05e0\u05d9 \u05e0\u05e1\u05d9\u05e2\u05d5\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05dc\u05d5\u05df \u05d5\u05db\u05e0\u05e1\u05d9\u05dd']",שקל,דיווח פטור משרדי,520043829,company
577885,,משרד האוצר,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,"פרדיקטה דטה (1989) בע""מ",511404857,2016-04-01,2016-09-30,,2016-04-05,,,פנייה להרחבת התקשרות עם חברת פרדיקטה - תיקון שם הספק,84000,"נימוקים בפרוטוקול המצ""ב","אושר ע""י החשכ""ל",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=577885,"[u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea']",שקל,בקשה לפטור ממכרז,511404857,company
578637,,משרד האוצר,התקשרות עם ספק יחיד,VEEAM,,2016-06-01,2019-05-31,2016-04-14,2016-03-28,אנטולי וייסמן,SYREJECT@MOF.GOV.IL,תוכנת גיבוי VEEAM,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578637,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8']",דולר,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
578353,,משרד האוצר,"ריכוז התקשרויות , מכרז מרכזי שערך החשכ""ל עבור משרדי ממשלה","גרפיטי - שיווק ציוד משרדי ונייר בע""",511846156,2016-04-03,2016-10-02,,2016-03-27,,,בקשה לרכישת מכונת כריכה עם ספירלה ממתכת.,7090,"ראה פרוטוקול שמצ""ב.","אושר ע""י ועדת הפטור המרכזית",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578353,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e9\u05e8\u05d3\u05d9', u'\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05de\u05e9\u05e8\u05d3\u05d9\u05d5\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05d4\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e9\u05e8\u05d3\u05d9', u'\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05de\u05e9\u05e8\u05d3\u05d9\u05d5\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05d4\u05dd']",שקל,בקשה לפטור ממכרז,511846156,company
578625,,"משרד האוצר - אגף המכס ומע""מ",התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,"שיא פרויקטים ובטיחות בע""מ",513437947,2016-04-05,2016-12-31,,2016-04-07,,,"התקשרות המשך לצורך אספקת שירותי ייעוץ, בתחום הבטיחות והגהות התעסוקתית ומתן שירותי ממונה בטיחות",234000,"1.	ביום 6.8.2010 פורסם מכרז פומבי מספר 5/2010 שכותרתו ""אספקת שירותי ייעוץ,   בתחום הבטיחות והגהות התעסוקתית ומתן שירותי ממונה בטיחות"" ובו זכתה חברת ""שיא פרויקטים ובטיחות בע""מ"" (להלן: ""החברה"").
בין רש","אושר ע""י החשכ""ל",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578625,"[u'\u05e6\u05d9\u05d5\u05d3 \u05d1\u05d8\u05d7\u05d5\u05df  \u05d5\u05d1\u05d8\u05d9\u05d7\u05d5\u05ea', u'\u05e0\u05e9\u05e7 \u05e7\u05dc \u05d5\u05ea\u05d7\u05de\u05d5\u05e9\u05ea', u'\u05d4\u05d2\u05e0\u05d4 \u05de\u05e4\u05e0\u05d9 \u05d0\u05e9', u'\u05e6\u05d9\u05d5\u05d3 \u05d0\u05d1\u05d8\u05d7\u05d4, \u05de\u05e2\u05e7\u05d1 \u05d5\u05d0\u05d9\u05ea\u05d5\u05e8', u'\u05e6\u05d9\u05d5\u05d3 \u05d1\u05d8\u05d9\u05d7\u05d5\u05ea \u05d5\u05de\u05d9\u05d2\u05d5\u05df']",שקל,בקשה לפטור ממכרז,513437947,company
578636,,"משרד האוצר - אגף המכס ומע""מ",התקשרות עם ספק יחיד,"כנפי משק תור בע""מ",512913633,2016-05-17,2016-05-21,2016-04-18,2016-03-28,איתן תבריזי,eytant@customs.mof.gov.il,"התקשרות עם חברת ""כנפי משק תור בע""מ , כספק יחיד, לצורך מתן שירותי אכסון וכלכלה ל- 245 עובדי רשות המסים בישראל - אגף המכס ומע""מ אשר ישתתפו במחוזיאדה ה- 29 של אזור ירושלים למקומות עבודה, באילת, בתאריכים 17-21/5/2016.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578636,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05dc\u05d5\u05df \u05d5\u05db\u05e0\u05e1\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05dc\u05d5\u05df \u05d5\u05db\u05e0\u05e1\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,512913633,company
578640,,"משרד האוצר - אגף המכס ומע""מ",התקשרות עם ספק יחיד,"חברת דואר ישראל בע""מ-ביול",513467191,2016-03-01,2016-12-31,,2016-03-28,,,"התקשרות עם חברת דואר ישראל בע""מ, כספק יחיד, לצורך שליחת מברקים",12500,"באישור ועדת המכרזים מיום 3.2.2016  פורסם באתר האינטרנט הממשלתי באמצעות מערכת מנו""ף דבר כוונת רשות המסים בישראל להתקשר עם ""חברת דואר ישראל בע""מ"" לצורך שליחת מברקים לתקופה החל מיום 1.1.2016 ועד ליום 31.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578640,"[u'\u05d4\u05d5\u05d1\u05dc\u05ea \u05d3\u05d5\u05d0\u05e8 \u05d5\u05d7\u05d1\u05d9\u05dc\u05d5\u05ea', u'\u05d4\u05d5\u05d1\u05dc\u05ea \u05d3\u05d5\u05d0\u05e8 \u05d5\u05d7\u05d1\u05d9\u05dc\u05d5\u05ea']",שקל,דיווח פטור משרדי,513467191,company
578717,,משרד האוצר - החשב הכללי,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,קרן למחקר ולפיתוח חקלאים ארהב-יש,500500079,2016-03-28,2016-12-31,2016-04-17,2016-03-29,דריה,dariap@mof.gov.il,"הרחבת התקשרות עם קרן למחקר חקלאי  (קרן BARD), במסגרת מיזם משותף, למטרת קיום מחקרים בתחום החקלאות",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578717,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05dc\u05d7\u05e7\u05dc\u05d0\u05d5\u05ea', u'\u05e4\u05d9\u05e7\u05d5\u05d7 \u05d5\u05e4\u05d9\u05ea\u05d5\u05d7 \u05de\u05e7\u05d5\u05e8\u05d5\u05ea \u05de\u05d9\u05dd', u'\u05d3\u05d9\u05d9\u05d2 \u05d5\u05d7\u05e7\u05dc\u05d0\u05d5\u05ea \u05d9\u05de\u05d9\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05dc\u05d7\u05e7\u05dc\u05d0\u05d5\u05ea', u'\u05e4\u05d9\u05e7\u05d5\u05d7 \u05d5\u05e4\u05d9\u05ea\u05d5\u05d7 \u05de\u05e7\u05d5\u05e8\u05d5\u05ea \u05de\u05d9\u05dd', u'\u05d3\u05d9\u05d9\u05d2 \u05d5\u05d7\u05e7\u05dc\u05d0\u05d5\u05ea \u05d9\u05de\u05d9\u05ea']",דולר,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,500500079,law_mandated_organization
576132,,משרד האוצר - הרשות לזכויות ניצולי השואה,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,דן אסן,,2016-03-27,2016-12-21,,2016-04-05,,,"התקשרות עם עו""ד דן אסן בהסכם לביצוע שירותים בקשר עם דין הפיצויים הפדראלי הגרמני.
מצ""ב פרוטוקול ועדת מכרזים מפורט.",130000,"מדובר בהתקשרות חיונית לרשות, שכן ,כאמור, הרשות מצויה בעיצומם של הליכים משפטיים רלוונטיים, בהם עו""ד דן אסן הגיש חוות דעת ומעניק ייעוץ משפטי מקצועי והכרחי.","אושר ע""י החשכ""ל",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=576132,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9']",שקל,בקשה לפטור ממכרז,,
577643,,משרד האוצר - מינהל התכנון,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,סמדר מאיר,,2016-04-01,2018-03-31,,2016-04-05,,,הארכה והרחבת התקשרות עם סמדר מאיר - מעבר לזכות הברירה הקיימת בהסכם,331596,"מצ""ב פרוטוקול מפורט","אושר ע""י החשכ""ל",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=577643,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc, \u05d9\u05e2\u05d5\u05e5 \u05d5\u05de\u05e0\u05d4\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05db\u05d5\u05d7 \u05d0\u05d3\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc \u05e0\u05db\u05e1\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc, \u05d9\u05e2\u05d5\u05e5 \u05d5\u05de\u05e0\u05d4\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05db\u05d5\u05d7 \u05d0\u05d3\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc \u05e0\u05db\u05e1\u05d9\u05dd']",שקל,בקשה לפטור ממכרז,,
579099,,משרד האוצר - נציבות מס הכנסה,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,"רשת עמל 1 בע""מ - עמק חרוד",513481200,2016-04-06,2017-04-06,2016-04-26,2016-04-06,עדינה אסייג,ADINAAS@ITC.MOF.GOV.IL,"בכוונת רשות המסים להתקשר עם חברת גדיר הנדסה בע""מ לצורך בדיקת החיובים המתקבלים מחב' החשמל וחברות הניהול וכן עיבוד הנתונים ושיוכם ליחידות הספציפיות לצורך חישוב סל המשאבים",147000,מפורטים בפרוטוקול,"אושר ע""י החשכ""ל לאחר הערות",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579099,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc, \u05d9\u05e2\u05d5\u05e5 \u05d5\u05de\u05e0\u05d4\u05dc', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc, \u05d9\u05e2\u05d5\u05e5 \u05d5\u05de\u05e0\u05d4\u05dc']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,513481200,company
579100,,משרד האוצר - נציבות מס הכנסה,התקשרות עם ספק יחיד,"בזק החברה הישראלית לתקשורת בע""מ",520031931,2016-04-06,2017-04-06,2016-04-26,2016-04-06,עדינה אסייג,ADINAAS@ITC.MOF.GOV.IL,בכוונת רשות המסים להתקשר עם חברת בזק לצורך אספקת חיפים,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579100,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,520031931,company
579101,,משרד האוצר - נציבות מס הכנסה,התקשרות עם ספק יחיד,משה רכטמן בעמ,510452675,2016-01-01,2016-12-31,2016-04-26,2016-04-06,עדינה אסייג,ADINAAS@ITC.MOF.GOV.IL,"בכוונת רשות המסים להתקשר עם חניון משה רכטמן למתן 4 מקומות חנייה ברח' שפע טל 12 ת""א",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579101,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05d0\u05d9\u05e9\u05d9\u05d9\u05dd \u05d5\u05de\u05e7\u05d5\u05de\u05d9\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05d0\u05d9\u05e9\u05d9\u05d9\u05dd \u05d5\u05de\u05e7\u05d5\u05de\u05d9\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,510452675,company
578941,,משרד האוצר - נציבות מס הכנסה,התקשרות עם ספק יחיד,אי או אס,510923659,2016-05-01,2017-04-30,2016-04-24,2016-04-04,עדינה אסייג,ADINAAS@ITC.MOF.GOV.IL,בכוונת רשות המסים להתקשר עם חברת AOS למתן תחזוקה ומתכלים למכונות הביול,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578941,"[u'\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05de\u05e9\u05e8\u05d3\u05d9\u05d5\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05d4\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e9\u05e8\u05d3\u05d9 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
578863,,"משרד האוצר - שע""מ (שרות עיבודים ממוכן)",התקשרות עם ספק יחיד,בלוסום,513989970,2016-01-01,2016-12-31,,2016-03-31,,,"ברשות המסים מותקנת תוכנה להפצת סקרים וניהול למידה ממוחשבת של חברת בלוסום בע""מ.ועדת המכרזים אישרה את ההתקשרות עם חברת בלוסום בע""מ כספק יחיד עבור תוספת רישיונות לפלטפורמה,רכישת מודול למידה מתוקשבת,התקנת המערכת בשרת בשע""ם,ביצוע מיגרציה מהתקנה קיימת להתקנה חדשה,תחזוקת הרשיונות הקיימיםושעות הטמעה ותמיכה בשנת 2016.",99789,"חברת בלוסום בע""מ הינה ספק יחיד עבור ההתקשרות המאושרת כנ""ל",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578863,[u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea'],שקל,דיווח פטור משרדי,513989970,company
578872,,"משרד האוצר - שע""מ (שרות עיבודים ממוכן)",התקשרות עם ספק חוץ,אינטרגלובל,,2016-01-01,2016-12-31,,2016-03-31,,,"במערכות המחשוב של שע,ם מותקנות תוכנות חברת אינטר גלובל פורסמה הושדה במערכת כי בכוונת שע""ם להתקשר עם החברה כספק יחיד  לתחזוקת תוכנותיה .לא הודשה השגה .ועדת המכרזים אישרה את ההתקשרות",32530,ספק יחיד,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578872,[u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea'],דולר,דיווח פטור משרדי,,
579075,,משרד הבינוי - המרכז למיפוי ישראל,התקשרות עם ספק יחיד,"גלסיס אלקטרוניקה בע""מ",511103855,2016-04-01,2017-03-31,2016-04-24,2016-04-06,דוד גלידאי,glidai@mapi.gov.il,"קבלת שירותים מקצועיים של תחזוקה מחברת ""גלסיס אלקטרוניקה"" בע""מ באמצעות מר גבי לוין, וזאת כספק יחיד לפי תקנה 3(29).
שירותי התחזוקה הינם לציוד פוטוגרמטרי מקצועי הכולל סורק פוטוגרמטרי מדגם RM-6 של חברת WEHRLI ומצלמה אווירית פוטוגרמטרית מדגםRC-30  של חברת LIECA המשמשים את מפ""י במסגרת פעילות הצילום האווירי והארכיון הלאומי לתצלומי אויר. 
",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579075,"[u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05d0\u05dc\u05e7\u05d8\u05e8\u05d5\u05e0\u05d9\u05d9\u05dd', u'\u05de\u05e2\u05d2\u05dc\u05d9\u05dd \u05de\u05d5\u05d3\u05e4\u05e1\u05d9\u05dd, \u05de\u05e2\u05d2\u05dc\u05d9\u05dd \u05de\u05e9\u05d5\u05dc\u05d1\u05d9\u05dd \u05d5\u05de\u05db\u05dc\u05d5\u05dc\u05d9\u05dd \u05d6\u05e2\u05d9\u05e8\u05d9\u05dd', u'\u05de\u05d5\u05dc\u05d9\u05db\u05d9\u05dd \u05dc\u05de\u05d7\u05e6\u05d4']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511103855,company
578628,,משרד הבינוי - המרכז למיפוי ישראל,הצעה יחידה במכרז סגור,ל.מ.י. מחקר ופיתוח,514350727,2016-03-28,2016-12-31,,2016-03-28,,,שירותי ייעוץ לבחינת מערכות צילום למיפוי,181350,"1. בוצעה פנייה ל10 ספקים
2.אין מס' מומחים לביצוע העבודה בישראל
3.קיימים קריטריוני איכות לא פשוטים.
4.גם אם היתה מתבצעת פניה פומבית- לא היתה מתקבלת הצעה אחרת המטיבה עם המשרד.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578628,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05d7\u05e7\u05e8, \u05d4\u05e0\u05d3\u05e1\u05d4 \u05d5\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05de\u05d9\u05d7\u05e9\u05d5\u05d1', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05e0\u05d3\u05e1\u05d4 \u05de\u05d9\u05e7\u05e6\u05d5\u05e2\u05d9\u05dd', u'\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d9\u05ea \u05d4\u05d9\u05d9\u05e6\u05d5\u05e8']",שקל,דיווח פטור משרדי,514350727,company
