publication_id,publisher,publish_date,claim_date,claim_time,last_update_date,description,url,subjects,status
578629,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-14,2016-04-04,12:00,2016-04-06,שרווליות לכלי דם עבור מכון אנגיו,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578629,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי כללי; ציוד רפואי; ציוד הדרכה ולימוד רפואי; מוצרים לבדיקות וניטור חולים; מזון רפ. אנטרלי; עזרה ראשונה; מוצרי החייאה; ציוד לדיאליזה; מוצרים במתן עירויים לעורקים וורידים; מוצרים לטיפול והשגחה בחולים; ציוד כירורגי; לבוש רפואי; אבזרי תמיכה למוגבלים ; ציוד וטרינרי; אבזרים אורטפדיים; מוצרי חבישה",הסתיים
578015,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-13,2016-04-04,12:00,2016-04-06,יריעות ביולוגיות (הומניות),http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578015,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי כללי; ציוד רפואי; ציוד הדרכה ולימוד רפואי; מוצרים לבדיקות וניטור חולים; מזון רפ. אנטרלי; עזרה ראשונה; מוצרי החייאה; ציוד לדיאליזה; מוצרים במתן עירויים לעורקים וורידים; מוצרים לטיפול והשגחה בחולים; ציוד כירורגי; לבוש רפואי; אבזרי תמיכה למוגבלים ; ציוד וטרינרי; אבזרים אורטפדיים; מוצרי חבישה",הסתיים
578016,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-13,2016-04-04,12:00,2016-04-06,משתלי SPINE לניתוחי עמוד שדרה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578016,"ציוד רפואי כללי; שירותי אבחון, הדמיה ורפואה גרעינית; מוצרי חבישה; ציוד הדרכה ולימוד רפואי; ציוד כירורגי; מוצרי החייאה; אבזרים אורטפדיים; מזון רפ. אנטרלי; מוצרים במתן עירויים לעורקים וורידים; אבזרי תמיכה למוגבלים ; ציוד רפואי; מוצרים לבדיקות וניטור חולים; עזרה ראשונה; ציוד לדיאליזה; מוצרים לטיפול והשגחה בחולים; לבוש רפואי; ציוד וטרינרי",הסתיים
577718,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-07,2016-03-28,12:00,2016-03-29,מסתמי לב ביולוגיים דור 3 חזיר ומכאניים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577718,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי כללי; ציוד רפואי; אבזרי תמיכה למוגבלים ; ציוד כירורגי; מוצרים לבדיקות וניטור חולים; מוצרים במתן עירויים לעורקים וורידים; מוצרי חבישה; מוצרי החייאה; מוצרים לטיפול והשגחה בחולים; ציוד הדרכה ולימוד רפואי; אבזרים אורטפדיים; ציוד לדיאליזה; ציוד וטרינרי; מזון רפ. אנטרלי; עזרה ראשונה; לבוש רפואי",הסתיים
577719,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-07,2016-03-28,12:00,2016-03-29,סטנט גרפט מולבש על בלון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577719,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי כללי; ציוד רפואי; אבזרי תמיכה למוגבלים ; ציוד כירורגי; מוצרים לבדיקות וניטור חולים; מוצרים במתן עירויים לעורקים וורידים; מוצרי חבישה; מוצרי החייאה; מוצרים לטיפול והשגחה בחולים; ציוד הדרכה ולימוד רפואי; אבזרים אורטפדיים; ציוד לדיאליזה; ציוד וטרינרי; מזון רפ. אנטרלי; עזרה ראשונה; לבוש רפואי",הסתיים
577720,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-07,2016-03-28,12:00,2016-03-29,עדשות פרימיום - טוריות ומולטיפוקליות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577720,"ציוד רפואי; מוצרים לבדיקות וניטור חולים; עזרה ראשונה; ציוד לדיאליזה; מוצרים לטיפול והשגחה בחולים; לבוש רפואי; ציוד וטרינרי; ציוד רפואי כללי; מוצרי חבישה; ציוד הדרכה ולימוד רפואי; ציוד כירורגי; מוצרי החייאה; אבזרים אורטפדיים; מזון רפ. אנטרלי; מוצרים במתן עירויים לעורקים וורידים; אבזרי תמיכה למוגבלים ; שירותי אבחון, הדמיה ורפואה גרעינית",הסתיים
577738,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-07,2016-03-28,12:00,2016-03-29,שירותי דפוס,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577738,"כתיבה יצירתית; שירותי עריכה ותרגום; שירותי עריכה,כתיבה ,עיצוב ,גרפיקה ואומנות; שירותי הפקת וידאו; שירותים הקשורים לטלוויזיה; מדפסות; שירותי הדפסה; מוצרי וחומרי נייר; מוצרי דפוס והוצאה לאור",הסתיים
571387,משרד התחבורה והבטיחות בדרכים,2015-11-02,2016-04-11,13:00,2016-04-10,מכרז 13-15 להקמת ארבע תחנות בדיקה לרישוי כלי רכב,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=571387,נגררים; כלי רכב ממונעים; שירותים לכלי רכב,הסתיים
577967,משרד התחבורה והבטיחות בדרכים - השירות המטאורולוגי הישראלי,2016-04-11,2016-05-19,11:00,2016-04-10,"מכרז פומבי 1/16 להקמה, הפעלה אוטומטית ושמירה על מבצעיות של מערכת מענה טלפוני קולי של תחזית מזג האויר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577976,שירותי תקשורת; מחשוב ותקשורת,עודכן
553748,"משרד האוצר - אגף המכס ומע""מ",2014-05-01,2014-07-14,12:00,2015-06-21,"אספקת שירותי שינוע ואחסנה של סב""נים ותפיסות בנתב""ג",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=553748,שירותי אחסון וגניזה,הסתיים
579127,"משרד התשתיות הלאומיות, האנרגיה והמים",2016-04-07,2016-07-04,14:00,2016-04-10,20/16 להקמה ותחזוקה של מרכז מידע לאומי לנפט וגז,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577976,"שירותי ניהול, יעוץ ומנהל; שירותי ניהול נכסים; שירותי יעוץ משפטי; שירותי כוח אדם; שירותי יעוץ לניהול",עודכן
577631,משרד ראש הממשלה,2016-03-03,2016-04-07,13:00,2016-04-10,מכרז פומבי מס' 7/16 למתן שרותי תרגום לשפה הערבית עבור מטה ההסברה הלאומי ועבור את האינטרנט במשרד ראש הממשלה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578739,שירותי עריכה ותרגום,הסתיים
578739,משרד הרווחה,2016-04-04,2016-06-07,12:00,2016-04-10,הקמה והפעלה של מרכז ניהול קריירה- מרכז תמיכה ארצי למועסקים עם מוגבלות ולמעסיקיהם.,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578932,שירותי רווחה סוציאליים,עודכן
578932,"משרד התשתיות הלאומיות, האנרגיה והמים",2016-04-04,2016-05-19,14:00,2016-04-10,6/16  לקבלת שירותי ייעוץ וליווי פרויקטים בלשכת המדען הראשי,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579210,"שירותי ניהול נכסים; שירותי ניהול, יעוץ ומנהל; שירותי כוח אדם; שירותי יעוץ משפטי; שירותי יעוץ לניהול",עודכן
579280,משרד הבינוי והשיכון,2016-04-11,2016-05-09,12:00,2016-04-11,"השלמת עב' פיתוח ל- 124 יח""ד- עכו",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579280, שירותי הנדסה מיקצועים,חדש
578177,משרד התחבורה והבטיחות בדרכים,2016-03-17,2017-01-01,12:00,2016-04-07,"להקמה ותפעול של מערך המבחנים המעשיים
הנדרשים לצורך קבלת רישיון נהיגה

",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578177,"שירותי כוח אדם; שירותי יעוץ לניהול; שירותי גרירה; השכרת וחכירת כלי רכב; שירותים לכלי רכב; נגררים; ציוד ואביזרים לרכב; כלי רכב ממונעים; כלי רכב, אביזרים ושירותים לרכב; כיתות הדרכה; שרותי חינוך מיוחדים;  שירותי חינוך והכשרה",עודכן
578185,משרד החינוך,2016-03-17,2016-04-19,11:00,2016-04-07,"ארגון והפקת אירוע יום ירושלים שיתקיים ב""בריכת הסולטן"" בירושלים בהשתתפות תלמידי בתי ספר מאזורים שונים בארץ",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578185, שירותי חינוך והכשרה,עודכן
579098,"משרד התשתיות הלאומיות, האנרגיה והמים - רשות המים",2016-04-07,2016-05-17,12:00,2016-04-07,שירותי ייעוץ בתחום הבטיחות והגהות בעבודה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579098,"שירותי יעוץ לניהול; שירותי ניהול, יעוץ ומנהל; שירותי ניהול נכסים; שירותי יעוץ משפטי; שירותי כוח אדם",עודכן
579118,"משרד החקלאות ופיתוח הכפר - מינהל המחקר החקלאי, מרכז וולקני",2016-04-07,2016-05-15,12:00,2016-04-07,אספקת טרקטור חקלאי עבור חוות המרכז במינהל המחקר החקלאי,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579118,כלי עבודה ומכונות; כלי רכב ממונעים,עודכן
579120,משרד החינוך,2016-04-07,2016-05-17,11:00,2016-04-07,"R.F.I - בדבר אחסון מאובטח של בחינות הבגרות, בכספות המנוהלות על ידי מערכת בקרה ושליטה מרכזית",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579120,"ציוד ומכונות לשינוע ואחסון של חומרים; שירותי הסעות, אחסון ושירותי דואר; שירותי אחסון וגניזה",עודכן
579141,משרד המשפטים - הנהלת בתי המשפט,2016-04-07,2016-05-10,12:00,2016-04-07,רכישת אקדחי גלוק 19 עבור משמר בתי המשפט,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579141,"ציוד בטיחות ומיגון; הגנה מפני אש; נשק קל ותחמושת; ציוד אבטחה, מעקב ואיתור; ציוד בטחון  ובטיחות",חדש
579187,משרד הבריאות - המרכז לבריאות הנפש ש.מנשה,2016-04-06,2016-06-09,12:00,2016-04-07,"אספקת שירותי גינון, גיזום והדברת עשבייה עבור המרכז לבר""ן שער מנשה",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=579187,"איסוף והשלכת פסולת; שירותים לחקלאות; שירותי ניקיון והדברה; בעלי חיים וצמחים,ציוד נלווה; שירותי גינון; מוצרים להדברת מזיקים",חדש
578543,משרד המשפטים,2016-03-24,2016-05-05,14:00,2016-04-06,"אספקה, הטמעה ותחז וקה של מוצרי IBM DATA POWER",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=578543,שרתים; מכשירי תקשורת ואביזרים; מחשבים; ציוד נלווה למחשוב; מחשוב ותקשורת; ציוד תקשורת מולטימדיה ו- DataVoice; רכיבים לטכנולוגיות מידע ושידור; תוכנות; מסכי מחשב; יחידות אחסון נתונים; מדפסות,עודכן
